GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
ctbc celular,indicador de desempenho no atendimento (ida),SMP,2014-03,84.967
oi celular,indicador de desempenho no atendimento (ida),SMP,2014-03,83.649
sercomtel celular,indicador de desempenho no atendimento (ida),SMP,2014-03,76.042
tim gsm,indicador de desempenho no atendimento (ida),SMP,2014-03,96.9
vivo,indicador de desempenho no atendimento (ida),SMP,2014-03,98.9
claro,quantidade de reclamações,SMP,2014-03,14906.0
ctbc celular,quantidade de reclamações,SMP,2014-03,102.0
oi celular,quantidade de reclamações,SMP,2014-03,14878.0
sercomtel celular,quantidade de reclamações,SMP,2014-03,4.0
tim gsm,quantidade de reclamações,SMP,2014-03,19365.0
vivo,quantidade de reclamações,SMP,2014-03,17410.0
claro,quantidade de acessos em serviço,SMP,2014-03,68748907.0
ctbc celular,quantidade de acessos em serviço,SMP,2014-03,1058194.0
oi celular,quantidade de acessos em serviço,SMP,2014-03,50579492.0
sercomtel celular,quantidade de acessos em serviço,SMP,2014-03,53992.0
tim gsm,quantidade de acessos em serviço,SMP,2014-03,73916805.0
vivo,quantidade de acessos em serviço,SMP,2014-03,78465149.0
claro,índice de reclamações,SMP,2014-03,0.217
ctbc celular,índice de reclamações,SMP,2014-03,0.096
oi celular,índice de reclamações,SMP,2014-03,0.294
sercomtel celular,índice de reclamações,SMP,2014-03,0.074
tim gsm,índice de reclamações,SMP,2014-03,0.262
vivo,índice de reclamações,SMP,2014-03,0.222
claro,quantidade de resolvidas,SMP,2014-03,14466.0
ctbc celular,quantidade de resolvidas,SMP,2014-03,102.0
oi celular,quantidade de resolvidas,SMP,2014-03,14584.0
sercomtel celular,quantidade de resolvidas,SMP,2014-03,4.0
tim gsm,quantidade de resolvidas,SMP,2014-03,19255.0
vivo,quantidade de resolvidas,SMP,2014-03,17260.0
claro,quantidade de reabertas,SMP,2014-03,1444.0
ctbc celular,quantidade de reabertas,SMP,2014-03,16.0
oi celular,quantidade de reabertas,SMP,2014-03,1430.0
sercomtel celular,quantidade de reabertas,SMP,2014-03,1.0
tim gsm,quantidade de reabertas,SMP,2014-03,1474.0
vivo,quantidade de reabertas,SMP,2014-03,879.0
claro,taxa de reabertas,SMP,2014-03,9.982
ctbc celular,taxa de reabertas,SMP,2014-03,15.686
oi celular,taxa de reabertas,SMP,2014-03,9.805
sercomtel celular,taxa de reabertas,SMP,2014-03,25.0
tim gsm,taxa de reabertas,SMP,2014-03,7.655
vivo,taxa de reabertas,SMP,2014-03,5.093
claro,quantidade de sol. resolvidas em até 5 dias,SMP,2014-03,14906.0
ctbc celular,quantidade de sol. resolvidas em até 5 dias,SMP,2014-03,102.0
oi celular,quantidade de sol. resolvidas em até 5 dias,SMP,2014-03,14878.0
sercomtel celular,quantidade de sol. resolvidas em até 5 dias,SMP,2014-03,4.0
tim gsm,quantidade de sol. resolvidas em até 5 dias,SMP,2014-03,19365.0
vivo,quantidade de sol. resolvidas em até 5 dias,SMP,2014-03,17410.0
claro,taxa de resolvidas em 5 dias úteis,SMP,2014-03,84.657
ctbc celular,taxa de resolvidas em 5 dias úteis,SMP,2014-03,84.314
oi celular,taxa de resolvidas em 5 dias úteis,SMP,2014-03,83.432
sercomtel celular,taxa de resolvidas em 5 dias úteis,SMP,2014-03,75.0
tim gsm,taxa de resolvidas em 5 dias úteis,SMP,2014-03,85.887
vivo,taxa de resolvidas em 5 dias úteis,SMP,2014-03,86.835
tim gsm,quantidade de reclamações no período,SMP,2014-03,78038.0
claro,quantidade de reclamações no período,SMP,2014-03,64179.0
ctbc celular,quantidade de reclamações no período,SMP,2014-03,665.0
oi celular,quantidade de reclamações no período,SMP,2014-03,68755.0
sercomtel celular,quantidade de reclamações no período,SMP,2014-03,10.0
vivo,quantidade de reclamações no período,SMP,2014-03,70728.0
tim gsm,quantidade de sol. resolvidas no período,SMP,2014-03,77719.0
claro,quantidade de sol. resolvidas no período,SMP,2014-03,63745.0
ctbc celular,quantidade de sol. resolvidas no período,SMP,2014-03,665.0
oi celular,quantidade de sol. resolvidas no período,SMP,2014-03,68430.0
sercomtel celular,quantidade de sol. resolvidas no período,SMP,2014-03,10.0
vivo,quantidade de sol. resolvidas no período,SMP,2014-03,70451.0
tim gsm,taxa de resolvidas no período,SMP,2014-03,99.591
claro,taxa de resolvidas no período,SMP,2014-03,99.324
ctbc celular,taxa de resolvidas no período,SMP,2014-03,100.0
oi celular,taxa de resolvidas no período,SMP,2014-03,99.527
sercomtel celular,taxa de resolvidas no período,SMP,2014-03,100.0
vivo,taxa de resolvidas no período,SMP,2014-03,99.608
claro,indicador de desempenho no atendimento (ida),SMP,2014-04,91.383
ctbc celular,indicador de desempenho no atendimento (ida),SMP,2014-04,85.222
oi celular,indicador de desempenho no atendimento (ida),SMP,2014-04,80.912
sercomtel celular,indicador de desempenho no atendimento (ida),SMP,2014-04,100.0
tim gsm,indicador de desempenho no atendimento (ida),SMP,2014-04,90.245
vivo,indicador de desempenho no atendimento (ida),SMP,2014-04,98.6
claro,quantidade de reclamações,SMP,2014-04,16780.0
ctbc celular,quantidade de reclamações,SMP,2014-04,203.0
oi celular,quantidade de reclamações,SMP,2014-04,15880.0
sercomtel celular,quantidade de reclamações,SMP,2014-04,1.0
tim gsm,quantidade de reclamações,SMP,2014-04,21758.0
vivo,quantidade de reclamações,SMP,2014-04,17908.0
claro,quantidade de acessos em serviço,SMP,2014-04,68490921.0
ctbc celular,quantidade de acessos em serviço,SMP,2014-04,1073665.0
oi celular,quantidade de acessos em serviço,SMP,2014-04,50671007.0
sercomtel celular,quantidade de acessos em serviço,SMP,2014-04,51428.0
tim gsm,quantidade de acessos em serviço,SMP,2014-04,73871048.0
vivo,quantidade de acessos em serviço,SMP,2014-04,78550308.0
claro,índice de reclamações,SMP,2014-04,0.245
ctbc celular,índice de reclamações,SMP,2014-04,0.189
oi celular,índice de reclamações,SMP,2014-04,0.313
sercomtel celular,índice de reclamações,SMP,2014-04,0.019
tim gsm,índice de reclamações,SMP,2014-04,0.295
vivo,índice de reclamações,SMP,2014-04,0.228
claro,quantidade de resolvidas,SMP,2014-04,15829.0
ctbc celular,quantidade de resolvidas,SMP,2014-04,203.0
oi celular,quantidade de resolvidas,SMP,2014-04,14487.0
sercomtel celular,quantidade de resolvidas,SMP,2014-04,1.0
tim gsm,quantidade de resolvidas,SMP,2014-04,21323.0
vivo,quantidade de resolvidas,SMP,2014-04,17640.0
claro,quantidade de reabertas,SMP,2014-04,1608.0
ctbc celular,quantidade de reabertas,SMP,2014-04,8.0
oi celular,quantidade de reabertas,SMP,2014-04,1659.0
sercomtel celular,quantidade de reabertas,SMP,2014-04,0.0
tim gsm,quantidade de reabertas,SMP,2014-04,1680.0
vivo,quantidade de reabertas,SMP,2014-04,1135.0
claro,taxa de reabertas,SMP,2014-04,10.188
ctbc celular,taxa de reabertas,SMP,2014-04,3.96
oi celular,taxa de reabertas,SMP,2014-04,11.456
sercomtel celular,taxa de reabertas,SMP,2014-04,0.0
tim gsm,taxa de reabertas,SMP,2014-04,7.875
vivo,taxa de reabertas,SMP,2014-04,6.433
