GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
sercomtel,indicador de desempenho no atendimento (ida),SCM,2018-04,91.111
sky,indicador de desempenho no atendimento (ida),SCM,2018-04,48.855
tim,indicador de desempenho no atendimento (ida),SCM,2018-04,0.0
vivo,indicador de desempenho no atendimento (ida),SCM,2018-04,70.417
algar,índice de reclamações,SCM,2018-04,0.986
net,índice de reclamações,SCM,2018-04,0.837
oi,índice de reclamações,SCM,2018-04,2.392
sercomtel,índice de reclamações,SCM,2018-04,0.149
sky,índice de reclamações,SCM,2018-04,2.446
tim,índice de reclamações,SCM,2018-04,9.36
vivo,índice de reclamações,SCM,2018-04,1.583
algar,quantidade de acessos em serviço,SCM,2018-04,557588.0
net,quantidade de acessos em serviço,SCM,2018-04,9110328.0
oi,quantidade de acessos em serviço,SCM,2018-04,6211703.0
sercomtel,quantidade de acessos em serviço,SCM,2018-04,275484.0
sky,quantidade de acessos em serviço,SCM,2018-04,359393.0
tim,quantidade de acessos em serviço,SCM,2018-04,434280.0
vivo,quantidade de acessos em serviço,SCM,2018-04,7682038.0
algar,quantidade de reabertas,SCM,2018-04,44.0
net,quantidade de reabertas,SCM,2018-04,601.0
oi,quantidade de reabertas,SCM,2018-04,1257.0
sercomtel,quantidade de reabertas,SCM,2018-04,1.0
sky,quantidade de reabertas,SCM,2018-04,40.0
tim,quantidade de reabertas,SCM,2018-04,548.0
vivo,quantidade de reabertas,SCM,2018-04,682.0
algar,quantidade de reclamações,SCM,2018-04,550.0
net,quantidade de reclamações,SCM,2018-04,7625.0
oi,quantidade de reclamações,SCM,2018-04,14861.0
sercomtel,quantidade de reclamações,SCM,2018-04,41.0
sky,quantidade de reclamações,SCM,2018-04,879.0
tim,quantidade de reclamações,SCM,2018-04,4065.0
vivo,quantidade de reclamações,SCM,2018-04,12163.0
algar,quantidade de reclamações no período,SCM,2018-04,1509.0
net,quantidade de reclamações no período,SCM,2018-04,22214.0
oi,quantidade de reclamações no período,SCM,2018-04,48106.0
sercomtel,quantidade de reclamações no período,SCM,2018-04,135.0
sky,quantidade de reclamações no período,SCM,2018-04,2843.0
tim,quantidade de reclamações no período,SCM,2018-04,10303.0
vivo,quantidade de reclamações no período,SCM,2018-04,36492.0
algar,quantidade de respondidas,SCM,2018-04,550.0
net,quantidade de respondidas,SCM,2018-04,7606.0
oi,quantidade de respondidas,SCM,2018-04,14752.0
sercomtel,quantidade de respondidas,SCM,2018-04,39.0
sky,quantidade de respondidas,SCM,2018-04,879.0
tim,quantidade de respondidas,SCM,2018-04,4059.0
vivo,quantidade de respondidas,SCM,2018-04,12162.0
algar,quantidade de sol. respondidas em até 5 dias,SCM,2018-04,479.0
net,quantidade de sol. respondidas em até 5 dias,SCM,2018-04,6516.0
oi,quantidade de sol. respondidas em até 5 dias,SCM,2018-04,12890.0
sercomtel,quantidade de sol. respondidas em até 5 dias,SCM,2018-04,36.0
sky,quantidade de sol. respondidas em até 5 dias,SCM,2018-04,775.0
tim,quantidade de sol. respondidas em até 5 dias,SCM,2018-04,3411.0
vivo,quantidade de sol. respondidas em até 5 dias,SCM,2018-04,10510.0
algar,quantidade de sol. respondidas no período,SCM,2018-04,1509.0
net,quantidade de sol. respondidas no período,SCM,2018-04,22203.0
oi,quantidade de sol. respondidas no período,SCM,2018-04,48053.0
sercomtel,quantidade de sol. respondidas no período,SCM,2018-04,129.0
sky,quantidade de sol. respondidas no período,SCM,2018-04,2840.0
tim,quantidade de sol. respondidas no período,SCM,2018-04,10301.0
vivo,quantidade de sol. respondidas no período,SCM,2018-04,36466.0
algar,taxa de reabertas,SCM,2018-04,8.0
net,taxa de reabertas,SCM,2018-04,7.902
oi,taxa de reabertas,SCM,2018-04,8.521
sercomtel,taxa de reabertas,SCM,2018-04,2.564
sky,taxa de reabertas,SCM,2018-04,4.551
tim,taxa de reabertas,SCM,2018-04,13.501
vivo,taxa de reabertas,SCM,2018-04,5.608
algar,taxa de respondidas em 5 dias úteis,SCM,2018-04,87.091
net,taxa de respondidas em 5 dias úteis,SCM,2018-04,85.456
oi,taxa de respondidas em 5 dias úteis,SCM,2018-04,86.737
sercomtel,taxa de respondidas em 5 dias úteis,SCM,2018-04,87.805
sky,taxa de respondidas em 5 dias úteis,SCM,2018-04,88.168
tim,taxa de respondidas em 5 dias úteis,SCM,2018-04,83.911
vivo,taxa de respondidas em 5 dias úteis,SCM,2018-04,86.41
algar,taxa de respondidas no período,SCM,2018-04,100.0
net,taxa de respondidas no período,SCM,2018-04,99.95
oi,taxa de respondidas no período,SCM,2018-04,99.89
sercomtel,taxa de respondidas no período,SCM,2018-04,95.556
sky,taxa de respondidas no período,SCM,2018-04,99.894
tim,taxa de respondidas no período,SCM,2018-04,99.981
vivo,taxa de respondidas no período,SCM,2018-04,99.929
algar,indicador de desempenho no atendimento (ida),SCM,2018-05,88.4470037757988
net,indicador de desempenho no atendimento (ida),SCM,2018-05,88.5511366586048
oi,indicador de desempenho no atendimento (ida),SCM,2018-05,47.5103524430462
sercomtel,indicador de desempenho no atendimento (ida),SCM,2018-05,90.6199677938809
sky,indicador de desempenho no atendimento (ida),SCM,2018-05,41.4442413162706
tim,indicador de desempenho no atendimento (ida),SCM,2018-05,0.0
vivo,indicador de desempenho no atendimento (ida),SCM,2018-05,70.9086843771403
algar,índice de reclamações,SCM,2018-05,0.86211984896805
net,índice de reclamações,SCM,2018-05,0.857954533655808
oi,índice de reclamações,SCM,2018-05,2.28210941324994
sercomtel,índice de reclamações,SCM,2018-05,0.124821436001276
